region,council,mc_name,declaration
Запорізька область,Запорізька районна рада,Ломейко Володимир Іванович,https://public.nazk.gov.ua/declaration/820d7fdc-17db-4d05-b762-9b63f5fbe0a0
Запорізька область,Запорізька районна рада,Остопарченко Лідія Володимирівна,https://public.nazk.gov.ua/declaration/77be5d53-f1bb-4dc5-bed8-37aa0ccd26cb
Запорізька область,Запорізька районна рада,Петренко Сергій Леонідович,https://public.nazk.gov.ua/declaration/2297e7b5-bce9-44f6-98f8-24971f765d22
Запорізька область,Запорізька районна рада,Пругло Сергій Володимирович,https://public.nazk.gov.ua/declaration/86ed879b-84e2-4f2c-b2f3-d7aa3128b6ed
Запорізька область,Запорізька районна рада,Серга Юлія Костянтинівна,https://public.nazk.gov.ua/declaration/ed401a89-99f0-42af-bef5-fe50205f7aaa
Запорізька область,Запорізька районна рада,Синенька Тетяна Петрівна,https://public.nazk.gov.ua/declaration/9d6d16b4-1280-429a-b72b-6b323d12db28
Запорізька область,Запорізька районна рада,Ткаченко Надія Григорівна,https://public.nazk.gov.ua/declaration/5bd5cf86-ea65-40fa-ba85-615428d1cc57
Запорізька область,Запорізька районна рада,Ткаченко Сергій Миколайович,https://public.nazk.gov.ua/declaration/33723a6e-ee50-4287-b4a2-2d53319ed11c
Запорізька область,Запорізька районна рада,Хорошун Віктор Петрович,https://public.nazk.gov.ua/declaration/fd78f50e-273b-453e-a952-12096f007b42
Запорізька область,Запорізька районна рада,Цяпа Ігор Миколайович,https://public.nazk.gov.ua/declaration/af6b183e-0b35-4ddb-801a-2dbfab5baaf8
Запорізька область,"Запорізький р-н,  Балабинська селищна рада",Бірюкова Наталія Михайлівна,https://public.nazk.gov.ua/declaration/7c6c6165-0c69-442e-b90b-d4bbf3305932
Запорізька область,"Запорізький р-н,  Балабинська селищна рада",Бровко Микола Федотович,https://public.nazk.gov.ua/declaration/620c5a50-b788-42b6-a539-9a302d9e31eb
Запорізька область,"Запорізький р-н,  Балабинська селищна рада",Ємельянова Наталія Володимирівна,https://public.nazk.gov.ua/declaration/410f2627-c5b1-4aa7-be8e-116d1b164767
Запорізька область,"Запорізький р-н,  Балабинська селищна рада",Самсика Надія Михайлівна,https://public.nazk.gov.ua/declaration/2d40d78f-5e11-4a3a-875a-7e0bfbe8ce88
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Бережний Анатолій Іванович,https://public.nazk.gov.ua/declaration/a045ac56-8ab9-4b1f-bcc2-33f1316e2648
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Берестенко Віталій Юрійович,https://public.nazk.gov.ua/declaration/f7c6d10a-9ea9-45e4-9a01-a0eabe2e849c
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Білоконь Наталя Олександрівна,https://public.nazk.gov.ua/declaration/4f9f5833-bf87-4817-8610-1fc33283351a
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Ганошенко Оксана Анатоліївна,https://public.nazk.gov.ua/declaration/76982d69-4a9d-4eab-a3f6-71777b88036b
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Геєць Наталя Григорівна,https://public.nazk.gov.ua/declaration/b0128c96-91a0-4918-af0b-40ff3d09f2d1
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Гльоза Наталя Олександрівна,https://public.nazk.gov.ua/declaration/2bd165eb-2aa2-4c5f-a76c-50318702ddba
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Журба Олена Олексіївна,https://public.nazk.gov.ua/declaration/084db141-8040-42b4-bc00-93a815157b95
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Забєйворота Ірина Миколаївна,https://public.nazk.gov.ua/declaration/fe8fd621-8766-4b72-93ff-ae049d1374f5
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Колесник Тетяна Андріївна,https://public.nazk.gov.ua/declaration/a92f6e81-fa3d-4b77-89f4-6420637525e8
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Приходченко Ольга Іванівна,https://public.nazk.gov.ua/declaration/0be936a0-ad32-427e-9d2d-881375fe10de
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Самохвалова Наталія Вікторівна,https://public.nazk.gov.ua/declaration/c3500228-d979-4b81-b617-d5a39ed9b1a1
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Суліменко Людмила Дмитрівна,https://public.nazk.gov.ua/declaration/7e63a92c-5fe2-4012-94e2-a9f4c9815c7b
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Сусільова Світлана Георгіївна,https://public.nazk.gov.ua/declaration/df865d0a-721e-47fd-85b3-1a56503bcd13
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Таранець Світлана Андріївна,https://public.nazk.gov.ua/declaration/df60ee33-3b17-4316-b296-3ddb40274ac4
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Ткаченко Олена Анатоліївна,https://public.nazk.gov.ua/declaration/59111609-2356-4cb4-9891-44cbeda0e390
Запорізька область,"Запорізький р-н,  Кушугумська селищна рада",Холковський Олександр Іванович,https://public.nazk.gov.ua/declaration/13bba5c0-a3fb-4bd4-ad57-4e67b9706a71
